sofifa_id_x,short_name_x,long_name,player_positions_x,overall_x,potential_x,age_x,nationality_name_x,nation_position_x,nation_jersey_number_x,club_name_x,league_name_x,value_eur_x,wage_eur_x,pace_x,shooting_x,passing_x,dribbling_x,defending_x,physic_x,sofifa_id_y,player_url,short_name_y,player_positions_y,overall_y,potential_y,value_eur_y,wage_eur_y,age_y,dob,height_cm,weight_kg,club_team_id,club_name_y,league_name_y,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name_y,nation_team_id,nation_position_y,nation_jersey_number_y,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace_y,shooting_y,passing_y,dribbling_y,defending_y,physic_y,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
212219,A. Djiku,Alexander Djiku,CB,76,79,26,Ghana,,,RC Strasbourg Alsace,French Ligue 1,8500000.0,21000.0,71.0,42.0,66.0,69.0,75.0,81.0,212219,https://sofifa.com/player/212219/alexander-djiku/220002,A. Djiku,CB,76,79,8500000.0,21000.0,26,1994-08-09,182,81,76.0,RC Strasbourg Alsace,French Ligue 1,1.0,RCB,24.0,,2019-07-05,2023.0,117,Ghana,,,,Right,3,2,2,Low/High,Normal (170-185),No,17600000.0,,,71.0,42.0,66.0,69.0,75.0,81.0,64,34,73,74,35,67,57,43,65,71,61,80,68,72,64,58,83,81,82,42,78,74,55,61,43,74,75,76,74,11,7,9,10,11,,60+2,60+2,60+2,63,62,62,62,63,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,73+2,73+2,73+2,73+2,73+2,73+2,76+2,76+2,76+2,73+2,17+2,https://cdn.sofifa.net/players/212/219/22_120.png,https://cdn.sofifa.net/teams/76/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gh.png
212883,D. Amartey,Daniel Amartey,"CB, RB, CDM",76,79,26,Ghana,,,Leicester City,English Premier League,8500000.0,70000.0,65.0,55.0,65.0,69.0,76.0,75.0,212883,https://sofifa.com/player/212883/daniel-amartey/220002,D. Amartey,"CB, RB, CDM",76,79,8500000.0,70000.0,26,1994-12-21,186,79,95.0,Leicester City,English Premier League,1.0,SUB,18.0,,2016-02-05,2022.0,117,Ghana,,,,Right,3,3,1,Medium/High,Normal (185+),Yes,16800000.0,,"Injury Prone, Team Player",65.0,55.0,65.0,69.0,76.0,75.0,68,46,73,75,68,69,44,32,66,71,63,67,64,72,64,71,77,66,78,59,80,75,47,58,51,69,76,78,75,13,13,13,8,15,,63+2,63+2,63+2,64,63,63,63,64,64+2,64+2,64+2,65+2,67+2,67+2,67+2,65+2,72+2,73+2,73+2,73+2,72+2,72+2,76+2,76+2,76+2,72+2,19+2,https://cdn.sofifa.net/players/212/883/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
224540,E. Boateng,Emmanuel Okyere Boateng,ST,76,80,25,Ghana,,,Dalian Professional Football Club,Chinese Super League,10500000.0,17000.0,91.0,74.0,58.0,75.0,40.0,77.0,224540,https://sofifa.com/player/224540/emmanuel-boateng/220002,E. Boateng,ST,76,80,10500000.0,17000.0,25,1996-05-23,175,70,112378.0,Dalian Professional Football Club,Chinese Super League,1.0,LS,21.0,,2019-02-20,2022.0,117,Ghana,,,,Right,4,4,1,Medium/Medium,Lean (170-185),Yes,17100000.0,"#Speedster, #Acrobat",Speed Dribbler (AI),91.0,74.0,58.0,75.0,40.0,77.0,57,77,77,66,73,76,59,41,46,69,92,91,90,72,80,78,93,81,76,66,69,37,73,60,64,69,36,35,33,15,13,13,14,12,,76+2,76+2,76+2,73,73,73,73,73,70+2,70+2,70+2,71+2,63+2,63+2,63+2,71+2,58+2,54+2,54+2,54+2,58+2,57+2,54+2,54+2,54+2,57+2,20+2,https://cdn.sofifa.net/players/224/540/22_120.png,https://cdn.sofifa.net/teams/112378/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/gh.png
244915,M. Salisu,Mohamed Salisu Abdul Karim,CB,76,84,22,Ghana,,,Southampton,English Premier League,15500000.0,38000.0,67.0,36.0,51.0,55.0,76.0,79.0,244915,https://sofifa.com/player/244915/mohammed-salisu/220002,M. Salisu,CB,76,84,15500000.0,38000.0,22,1999-04-17,191,85,17.0,Southampton,English Premier League,1.0,LCB,22.0,,2020-08-12,2024.0,117,Ghana,,,,Left,3,2,1,Medium/High,Normal (185+),Yes,32600000.0,#Strength,,67.0,36.0,51.0,55.0,76.0,79.0,40,30,74,72,22,47,50,32,56,64,62,71,54,68,49,60,74,65,87,28,78,75,35,24,40,58,76,78,75,7,7,11,10,6,,54+2,54+2,54+2,50,51,51,51,50,50+2,50+2,50+2,53+2,56+2,56+2,56+2,53+2,66+2,70+2,70+2,70+2,66+2,69+2,76+2,76+2,76+2,69+2,14+2,https://cdn.sofifa.net/players/244/915/22_120.png,https://cdn.sofifa.net/teams/17/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
197756,J. Ayew,Jordan Pierre Ayew,"ST, RM",75,75,29,Ghana,,,Crystal Palace,English Premier League,5500000.0,52000.0,76.0,74.0,70.0,78.0,46.0,72.0,197756,https://sofifa.com/player/197756/jordan-ayew/220002,J. Ayew,"ST, RM",75,75,5500000.0,52000.0,29,1991-09-11,182,81,1799.0,Crystal Palace,English Premier League,1.0,LW,9.0,,2019-07-25,2022.0,117,Ghana,,,,Right,3,4,2,Medium/Medium,Normal (170-185),Yes,10500000.0,,"Flair, Technical Dribbler (AI)",76.0,74.0,70.0,78.0,46.0,72.0,71,74,75,73,73,79,75,69,60,77,74,78,79,75,74,76,71,75,72,73,69,40,76,71,74,70,37,52,36,6,8,7,16,8,,75,75,75,75,75,75,75,75,74+1,74+1,74+1,74+1,70+2,70+2,70+2,74+1,62+2,60+2,60+2,60+2,62+2,60+2,57+2,57+2,57+2,60+2,17+2,https://cdn.sofifa.net/players/197/756/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
200759,J. Schlupp,Jeffrey Schlupp,"LM, CM",75,75,28,Ghana,,,Crystal Palace,English Premier League,5500000.0,48000.0,84.0,69.0,67.0,76.0,69.0,75.0,200759,https://sofifa.com/player/200759/jeffrey-schlupp/220002,J. Schlupp,"LM, CM",75,75,5500000.0,48000.0,28,1992-12-23,178,72,1799.0,Crystal Palace,English Premier League,1.0,SUB,15.0,,2017-01-13,2023.0,117,Ghana,,,,Left,2,3,1,High/Medium,Normal (170-185),Yes,10500000.0,,Speed Dribbler (AI),84.0,69.0,67.0,76.0,69.0,75.0,71,68,64,72,64,78,62,37,61,75,84,84,78,73,76,78,76,78,75,61,70,70,75,69,67,67,69,70,71,9,7,8,10,9,,73+2,73+2,73+2,74,74,74,74,74,73+2,73+2,73+2,74+1,71+2,71+2,71+2,74+1,74+1,71+2,71+2,71+2,74+1,73+2,71+2,71+2,71+2,73+2,16+2,https://cdn.sofifa.net/players/200/759/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
239795,C. Ekuban,Caleb Ansah Ekuban,"RM, CAM, ST",75,75,27,Ghana,,,Genoa,Italian Serie A,6000000.0,17000.0,86.0,71.0,66.0,73.0,28.0,84.0,239795,https://sofifa.com/player/239795/caleb-ekuban/220002,C. Ekuban,"RM, CAM, ST",75,75,6000000.0,17000.0,27,1994-03-23,182,80,110556.0,Genoa,Italian Serie A,1.0,SUB,20.0,,2021-08-07,2024.0,117,Ghana,,,,Right,3,3,1,High/Medium,Normal (170-185),No,10800000.0,,Speed Dribbler (AI),86.0,71.0,66.0,73.0,28.0,84.0,69,72,74,68,68,75,72,50,62,73,84,88,70,69,63,75,86,88,86,67,71,29,74,67,63,71,22,22,19,8,13,9,11,6,,74+1,74+1,74+1,73,73,73,73,73,71+2,71+2,71+2,74+1,66+2,66+2,66+2,74+1,56+2,52+2,52+2,52+2,56+2,52+2,48+2,48+2,48+2,52+2,16+2,https://cdn.sofifa.net/players/239/795/22_120.png,https://cdn.sofifa.net/teams/110556/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/gh.png
208535,A. Duncan,Joseph Alfred Duncan,"CM, CDM",74,74,28,Ghana,,,Fiorentina,Italian Serie A,4200000.0,42000.0,71.0,63.0,71.0,74.0,74.0,75.0,208535,https://sofifa.com/player/208535/alfred-duncan/220002,A. Duncan,"CM, CDM",74,74,4200000.0,42000.0,28,1993-03-10,178,78,110374.0,Fiorentina,Italian Serie A,1.0,SUB,32.0,,2020-09-01,2022.0,117,Ghana,,,,Left,3,3,2,Medium/High,Normal (170-185),No,7100000.0,,Long Shot Taker (AI),71.0,63.0,71.0,74.0,74.0,75.0,68,50,68,78,58,73,64,50,74,75,72,70,71,75,71,83,78,78,69,78,86,74,68,67,44,76,70,78,76,9,8,8,6,8,,69+2,69+2,69+2,70,71,71,71,70,71+2,71+2,71+2,71+2,74,74,74,71+2,74,75-1,75-1,75-1,74,74,74,74,74,74,15+2,https://cdn.sofifa.net/players/208/535/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/gh.png
209620,B. Rahman,Abdul Rahman Baba,"LB, LWB",74,75,26,Ghana,,,Reading,English League Championship,4500000.0,66000.0,77.0,53.0,66.0,73.0,70.0,72.0,209620,https://sofifa.com/player/209620/baba-rahman/220002,B. Rahman,"LB, LWB",74,75,4500000.0,66000.0,26,1994-07-02,180,72,1793.0,Reading,English League Championship,2.0,LB,21.0,Chelsea,,2022.0,117,Ghana,,,,Left,3,3,1,High/Medium,Lean (170-185),Yes,,,"Long Throw-in, Injury Prone, Early Crosser",77.0,53.0,66.0,73.0,70.0,72.0,74,52,67,70,41,73,70,23,67,74,75,78,74,73,72,61,74,68,73,48,74,72,63,59,42,69,68,71,71,12,11,6,11,10,,65+2,65+2,65+2,69,67,67,67,69,67+2,67+2,67+2,70+2,68+2,68+2,68+2,70+2,72+2,70+2,70+2,70+2,72+2,72+2,71+2,71+2,71+2,72+2,18+2,https://cdn.sofifa.net/players/209/620/22_120.png,https://cdn.sofifa.net/teams/1793/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
230021,J. Aidoo,Joseph Aidoo,CB,74,79,25,Ghana,,,RC Celta de Vigo,Spain Primera Division,5500000.0,17000.0,73.0,25.0,40.0,46.0,73.0,87.0,230021,https://sofifa.com/player/230021/joseph-aidoo/220002,J. Aidoo,CB,74,79,5500000.0,17000.0,25,1995-09-29,184,80,450.0,RC Celta de Vigo,Spain Primera Division,1.0,SUB,15.0,,2019-07-11,2024.0,117,Ghana,,,,Right,2,2,1,Medium/High,Normal (170-185),No,12000000.0,#Strength,,73.0,25.0,40.0,46.0,73.0,87.0,29,18,76,59,21,35,24,28,42,48,69,76,62,65,69,40,85,77,91,23,88,71,25,23,31,63,70,76,72,11,6,9,13,6,,46+2,46+2,46+2,42,42,42,42,42,42+2,42+2,42+2,45+2,48+2,48+2,48+2,45+2,62+2,64+2,64+2,64+2,62+2,66+2,74+2,74+2,74+2,66+2,15+2,https://cdn.sofifa.net/players/230/021/22_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/gh.png
257439,R. Ofori,Richard Ofori Antwi,GK,74,77,27,Ghana,,,Orlando Pirates,South African Premier Division,4100000.0,700.0,,,,,,,257439,https://sofifa.com/player/257439/richard-ofori/220002,R. Ofori,GK,74,77,4100000.0,700.0,27,1993-11-01,185,79,110930.0,Orlando Pirates,South African Premier Division,1.0,GK,31.0,,2020-10-20,2023.0,117,Ghana,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,9300000.0,,Injury Prone,,,,,,,20,18,15,45,12,28,36,25,39,38,39,47,54,65,64,58,84,30,72,20,45,19,11,40,49,56,24,21,22,74,70,77,75,74,42.0,34+2,34+2,34+2,33,34,34,34,33,36+2,36+2,36+2,34+2,36+2,36+2,36+2,34+2,32+2,36+2,36+2,36+2,32+2,31+2,34+2,34+2,34+2,31+2,73+2,https://cdn.sofifa.net/players/257/439/22_120.png,https://cdn.sofifa.net/teams/110930/60.png,https://cdn.sofifa.net/flags/za.png,,https://cdn.sofifa.net/flags/gh.png
190870,J. Boye,John Boye,CB,73,73,34,Ghana,,,Al Fayha,Saudi Abdul L. Jameel League,1000000.0,16000.0,66.0,33.0,48.0,58.0,73.0,77.0,190870,https://sofifa.com/player/190870/john-boye/220002,J. Boye,CB,73,73,1000000.0,16000.0,34,1987-04-23,185,72,113057.0,Al Fayha,Saudi Abdul L. Jameel League,1.0,SUB,21.0,,2021-08-31,2022.0,117,Ghana,,,,Right,3,2,2,Medium/High,Lean (185+),No,1700000.0,,"Power Header, Team Player",66.0,33.0,48.0,58.0,73.0,77.0,48,36,76,58,11,54,36,16,52,60,66,66,65,71,60,43,85,70,78,23,83,74,39,38,28,58,73,74,69,15,9,6,6,6,,53+2,53+2,53+2,52,51,51,51,52,51+2,51+2,51+2,55+2,55+2,55+2,55+2,55+2,65+2,67+2,67+2,67+2,65+2,67+2,73,73,73,67+2,16+2,https://cdn.sofifa.net/players/190/870/22_120.png,https://cdn.sofifa.net/teams/113057/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/gh.png
208052,A. Yiadom,Andrew Kyere Yiadom,"RB, RWB, CB",73,73,29,Ghana,,,Reading,English League Championship,2700000.0,22000.0,80.0,53.0,62.0,71.0,68.0,75.0,208052,https://sofifa.com/player/208052/andy-yiadom/220002,A. Yiadom,"RB, RWB, CB",73,73,2700000.0,22000.0,29,1991-12-02,180,75,1793.0,Reading,English League Championship,2.0,RB,17.0,,2018-07-01,2022.0,117,Ghana,,,,Right,3,3,1,High/Medium,Normal (170-185),No,5100000.0,,"Injury Prone, Dives Into Tackles (AI), Speed Dribbler (AI)",80.0,53.0,62.0,71.0,68.0,75.0,63,52,59,65,41,71,62,42,55,71,79,81,77,68,67,57,82,80,69,51,80,67,65,64,49,68,67,72,73,9,8,7,9,9,,63+2,63+2,63+2,67,66,66,66,67,66+2,66+2,66+2,68+2,66+2,66+2,66+2,68+2,71+2,68+2,68+2,68+2,71+2,71+2,70+2,70+2,70+2,71+2,15+2,https://cdn.sofifa.net/players/208/052/22_120.png,https://cdn.sofifa.net/teams/1793/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gh.png
245598,I. Baba,Iddrisu Baba Mohammed,"CDM, CM",73,79,25,Ghana,,,RCD Mallorca,Spain Primera Division,4300000.0,18000.0,66.0,49.0,61.0,59.0,73.0,78.0,245598,https://sofifa.com/player/245598/iddrisu-baba/220002,I. Baba,"CDM, CM",73,79,4300000.0,18000.0,25,1996-01-22,185,73,453.0,RCD Mallorca,Spain Primera Division,1.0,SUB,12.0,,2018-07-01,2024.0,117,Ghana,,,,Right,4,2,1,Medium/High,Lean (185+),No,10300000.0,,,66.0,49.0,61.0,59.0,73.0,78.0,43,46,64,75,42,58,46,48,66,66,66,66,43,62,60,56,59,81,78,52,80,75,43,59,52,53,67,79,75,10,9,10,14,6,,57+2,57+2,57+2,57,58,58,58,57,60+2,60+2,60+2,60+2,65+2,65+2,65+2,60+2,68+2,72+2,72+2,72+2,68+2,69+2,72+2,72+2,72+2,69+2,16+2,https://cdn.sofifa.net/players/245/598/22_120.png,https://cdn.sofifa.net/teams/453/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/gh.png
198970,J. Mensah,Jonathan Mensah,CB,72,72,30,Ghana,,,Columbus Crew,USA Major League Soccer,1900000.0,6000.0,63.0,46.0,56.0,55.0,71.0,81.0,198970,https://sofifa.com/player/198970/jonathan-mensah/220002,J. Mensah,CB,72,72,1900000.0,6000.0,30,1990-07-13,188,83,687.0,Columbus Crew,USA Major League Soccer,1.0,RCB,4.0,,2017-01-03,2025.0,117,Ghana,,,,Right,3,2,2,Low/High,Normal (185+),Yes,2900000.0,#Strength,Leadership,63.0,46.0,56.0,55.0,71.0,81.0,41,28,71,71,55,48,38,31,70,60,59,66,54,77,40,79,84,76,86,56,75,73,25,44,44,73,74,69,63,6,13,12,9,8,,55+2,55+2,55+2,51,53,53,53,51,54+2,54+2,54+2,54+2,61+2,61+2,61+2,54+2,65+2,70+2,70+2,70+2,65+2,67+2,72,72,72,67+2,17+2,https://cdn.sofifa.net/players/198/970/22_120.png,https://cdn.sofifa.net/teams/687/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/gh.png
201223,A. Acquah,Afriyie Acquah,"CDM, CM",72,72,29,Ghana,,,Al Batin,Saudi Abdul L. Jameel League,2000000.0,12000.0,77.0,63.0,67.0,72.0,69.0,76.0,201223,https://sofifa.com/player/201223/afriyie-acquah/220002,A. Acquah,"CDM, CM",72,72,2000000.0,12000.0,29,1992-01-05,179,70,112990.0,Al Batin,Saudi Abdul L. Jameel League,1.0,LCM,19.0,,2021-07-06,2023.0,117,Ghana,,,,Right,2,3,1,Medium/High,Normal (170-185),No,3300000.0,,Dives Into Tackles (AI),77.0,63.0,67.0,72.0,69.0,76.0,60,58,62,73,53,72,60,54,67,69,78,76,77,72,79,75,81,89,71,63,72,69,69,69,60,68,65,75,70,11,5,10,6,7,,68+2,68+2,68+2,69,70,70,70,69,70+2,70+2,70+2,70+2,71+1,71+1,71+1,70+2,72,71+1,71+1,71+1,72,71+1,70+2,70+2,70+2,71+1,15+2,https://cdn.sofifa.net/players/201/223/22_120.png,https://cdn.sofifa.net/teams/112990/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/gh.png
205601,C. Atsu,Christian Atsu Twasam,"LW, RW",72,72,29,Ghana,,,Al Raed,Saudi Abdul L. Jameel League,2300000.0,17000.0,82.0,66.0,68.0,75.0,34.0,40.0,205601,https://sofifa.com/player/205601/christian-atsu/220002,C. Atsu,"LW, RW",72,72,2300000.0,17000.0,29,1992-01-10,165,65,112392.0,Al Raed,Saudi Abdul L. Jameel League,1.0,RW,3.0,,2021-07-17,2025.0,117,Ghana,,,,Left,3,3,1,Medium/Low,Lean (170-),Yes,3800000.0,,Speed Dribbler (AI),82.0,66.0,68.0,75.0,34.0,40.0,68,63,47,70,58,76,70,58,61,72,86,78,86,65,87,72,65,50,31,66,43,35,73,71,70,64,30,33,32,13,12,12,10,9,,66+2,66+2,66+2,72,71,71,71,72,71+1,71+1,71+1,71+1,64+2,64+2,64+2,71+1,55+2,50+2,50+2,50+2,55+2,52+2,42+2,42+2,42+2,52+2,17+2,https://cdn.sofifa.net/players/205/601/22_120.png,https://cdn.sofifa.net/teams/112392/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/gh.png
222457,B. Mensah,Bernard Mensah,"CAM, CM",72,75,26,Ghana,,,Yukatel Kayserispor,Turkish Süper Lig,3100000.0,11000.0,77.0,70.0,71.0,74.0,62.0,70.0,222457,https://sofifa.com/player/222457/bernard-mensah/220002,B. Mensah,"CAM, CM",72,75,3100000.0,11000.0,26,1994-10-17,180,65,101020.0,Yukatel Kayserispor,Turkish Süper Lig,1.0,CAM,43.0,,2019-07-22,2022.0,117,Ghana,,,,Right,3,4,1,High/Medium,Lean (170-185),No,6400000.0,,"Long Shot Taker (AI), Technical Dribbler (AI)",77.0,70.0,71.0,74.0,62.0,70.0,64,68,62,74,49,75,77,76,69,76,80,75,75,65,68,80,61,72,72,71,63,65,67,72,59,69,66,62,42,15,13,12,10,11,,71+2,71+2,71+2,72,72,72,72,72,72+2,72+2,72+2,72+2,71+2,71+2,71+2,72+2,66+2,67+2,67+2,67+2,66+2,65+2,64+2,64+2,64+2,65+2,18+2,https://cdn.sofifa.net/players/222/457/22_120.png,https://cdn.sofifa.net/teams/101020/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/gh.png
229793,B. Tetteh,Benjamin Tetteh,ST,72,77,23,Ghana,,,Yeni Malatyaspor,Turkish Süper Lig,3600000.0,11000.0,78.0,67.0,53.0,70.0,24.0,78.0,229793,https://sofifa.com/player/229793/benjamin-tetteh/220002,B. Tetteh,ST,72,77,3600000.0,11000.0,23,1997-07-10,193,91,113259.0,Yeni Malatyaspor,Turkish Süper Lig,1.0,LS,30.0,,2021-07-14,2025.0,117,Ghana,,,,Right,2,3,1,High/Low,Normal (185+),No,7300000.0,#Strength,Flair,78.0,67.0,53.0,70.0,24.0,78.0,43,70,74,61,60,73,41,26,52,72,75,81,66,67,55,66,65,65,90,61,66,19,75,58,63,62,25,12,17,10,9,6,10,12,,72+2,72+2,72+2,68,70,70,70,68,67+2,67+2,67+2,66+2,59+2,59+2,59+2,66+2,47+2,46+2,46+2,46+2,47+2,44+2,44+2,44+2,44+2,44+2,16+2,https://cdn.sofifa.net/players/229/793/22_120.png,https://cdn.sofifa.net/teams/113259/60.png,https://cdn.sofifa.net/flags/tr.png,,https://cdn.sofifa.net/flags/gh.png
256035,K. Sulemana,Kamaldeen Sulemana,"LW, ST",72,84,19,Ghana,,,Stade Rennais FC,French Ligue 1,5500000.0,19000.0,93.0,66.0,60.0,76.0,28.0,63.0,256035,https://sofifa.com/player/256035/kamaldeen-sulemana/220002,K. Sulemana,"LW, ST",72,84,5500000.0,19000.0,19,2002-02-15,174,69,74.0,Stade Rennais FC,French Ligue 1,1.0,SUB,10.0,,2021-07-16,2026.0,117,Ghana,,,,Right,4,4,1,High/Medium,Lean (170-185),No,11600000.0,#Speedster,"Finesse Shot, Flair, Speed Dribbler (AI), Technical Dribbler (AI)",93.0,66.0,60.0,76.0,28.0,63.0,57,70,42,66,58,75,65,50,48,73,92,93,89,62,89,64,78,71,61,61,52,26,67,64,56,71,30,25,25,6,13,7,12,14,,67+2,67+2,67+2,72,70,70,70,72,70+2,70+2,70+2,70+2,61+2,61+2,61+2,70+2,54+2,48+2,48+2,48+2,54+2,50+2,42+2,42+2,42+2,50+2,17+2,https://cdn.sofifa.net/players/256/035/22_120.png,https://cdn.sofifa.net/teams/74/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gh.png
188337,M. Wakaso,Mubarak Wakaso,"CM, LM",71,71,30,Ghana,,,Shenzhen FC,Chinese Super League,1800000.0,8000.0,83.0,69.0,69.0,72.0,69.0,82.0,188337,https://sofifa.com/player/188337/mubarak-wakaso/220002,M. Wakaso,"CM, LM",71,71,1800000.0,8000.0,30,1990-07-25,171,66,111773.0,Shenzhen FC,Chinese Super League,1.0,RCM,22.0,,2021-04-14,2022.0,117,Ghana,,,,Left,2,3,1,Medium/Medium,Normal (170-185),Yes,2800000.0,,"Long Throw-in, Dives Into Tackles (AI), Long Passer (AI), Long Shot Taker (AI)",83.0,69.0,69.0,72.0,69.0,82.0,68,63,60,70,76,68,67,63,69,71,81,85,81,78,86,85,83,82,81,69,86,71,71,71,50,70,68,71,69,10,16,7,15,14,,72-1,72-1,72-1,72-1,72-1,72-1,72-1,72-1,71,71,71,72-1,71,71,71,72-1,73-2,73-2,73-2,73-2,73-2,73-2,72-1,72-1,72-1,73-2,20+2,https://cdn.sofifa.net/players/188/337/22_120.png,https://cdn.sofifa.net/teams/111773/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/gh.png
198420,M. Waris,Abdul Majeed Waris,"ST, RW, RM",71,71,29,Ghana,,,RC Strasbourg Alsace,French Ligue 1,1900000.0,17000.0,87.0,69.0,66.0,73.0,37.0,65.0,198420,https://sofifa.com/player/198420/majeed-waris/220002,M. Waris,"ST, RW, RM",71,71,1900000.0,17000.0,29,1991-09-19,172,73,76.0,RC Strasbourg Alsace,French Ligue 1,1.0,SUB,8.0,,2020-07-01,2022.0,117,Ghana,,,,Right,3,3,2,Medium/Medium,Normal (170-185),No,3800000.0,,,87.0,69.0,66.0,73.0,37.0,65.0,62,67,66,71,63,72,55,50,59,71,88,87,83,69,85,75,79,64,62,69,72,35,74,71,65,73,37,30,31,3,3,3,3,3,,71,71,71,73-2,73-2,73-2,73-2,73-2,72-1,72-1,72-1,71,65+2,65+2,65+2,71,56+2,54+2,54+2,54+2,56+2,54+2,50+2,50+2,50+2,54+2,10+2,https://cdn.sofifa.net/players/198/420/22_120.png,https://cdn.sofifa.net/teams/76/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/gh.png
176580,L. Suárez,Luis Alberto Suárez Díaz,ST,88,88,34,Uruguay,,,Atlético de Madrid,Spain Primera Division,44500000.0,135000.0,72.0,90.0,82.0,84.0,47.0,83.0,176580,https://sofifa.com/player/176580/luis-suarez/220002,L. Suárez,ST,88,88,44500000.0,135000.0,34,1987-01-24,182,83,240.0,Atlético de Madrid,Spain Primera Division,1.0,RS,9.0,,2020-09-25,2022.0,60,Uruguay,,,,Right,4,3,5,High/Medium,Unique,Yes,91200000.0,"#Distance Shooter, #Clinical Finisher","Solid Player, Outside Foot Shot",72.0,90.0,82.0,84.0,47.0,83.0,80,93,84,83,90,83,86,82,77,86,76,69,75,92,78,89,69,78,85,88,87,41,91,84,83,87,42,45,38,27,25,31,33,37,,87+1,87+1,87+1,84,86,86,86,84,85+3,85+3,85+3,83+3,80+3,80+3,80+3,83+3,66+3,67+3,67+3,67+3,66+3,63+3,61+3,61+3,61+3,63+3,37+3,https://cdn.sofifa.net/players/176/580/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png
179813,E. Cavani,Edinson Roberto Cavani Gómez,ST,85,85,34,Uruguay,,,Manchester United,English Premier League,26000000.0,190000.0,66.0,86.0,70.0,76.0,51.0,79.0,179813,https://sofifa.com/player/179813/edinson-cavani/220002,E. Cavani,ST,85,85,26000000.0,190000.0,34,1987-02-14,185,77,11.0,Manchester United,English Premier League,1.0,SUB,21.0,,2020-10-05,2022.0,60,Uruguay,,,,Right,4,3,4,High/High,Unique,Yes,48100000.0,,"Injury Prone, Power Header",66.0,86.0,70.0,76.0,51.0,79.0,68,89,88,75,86,74,76,74,52,81,64,68,68,90,57,87,88,81,77,77,81,54,93,75,85,85,45,48,39,12,5,13,13,10,,84+1,84+1,84+1,78,81,81,81,78,78+3,78+3,78+3,76+3,73+3,73+3,73+3,76+3,65+3,64+3,64+3,64+3,65+3,63+3,63+3,63+3,63+3,63+3,19+3,https://cdn.sofifa.net/players/179/813/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/uy.png
